task_id,file_id,sentence,tokens_id,publisher,source,1. What is your perceived reliability of this source of information?,1. Optional Comments:,1. worker_id,2. What is your perceived reliability of this source of information?,2. Optional Comments:,2. worker_id,3. What is your perceived reliability of this source of information?,3. Optional Comments:,3. worker_id,4. What is your perceived reliability of this source of information?,4. Optional Comments:,4. worker_id,5. What is your perceived reliability of this source of information?,5. Optional Comments:,5. worker_id,6. What is your perceived reliability of this source of information?,6. Optional Comments:,6. worker_id,7. What is your perceived reliability of this source of information?,7. Optional Comments:,7. worker_id
ab29ca5d-d3b5-4611-b8e4-3a81775c112f,Heavy-com_20161018T051334.conll.annot,29,1,Heavy.com,Anti-vaxxers,2 - The source is somewhat unreliable,"",DXWH4J7X6RGH,1 - The source is totally unreliable,"",4QHKZTW26XFW,3 - The source is potentially reliable,"",NKJG9Q32MFF2,1 - The source is totally unreliable,"",4ACJA6QTDYMG,1 - The source is totally unreliable,"",N7P6PRKRJCTQ,2 - The source is somewhat unreliable,"",J7JETG7VHPMK,1 - The source is totally unreliable,"",2GKTZAGQYCN4
a844d891-fcd6-4495-b132-7260e0cca0c5,Banning-Beaumont-CA-Patch_20150812T082915.conll.annot,4,36 37 38,Banning-Beaumont CA Patch,the Boston-based scientists,3 - The source is potentially reliable,"",DXWH4J7X6RGH,3 - The source is potentially reliable,"",ZRN7M74DZ3QK,5 - The source is fully reliable,"",4QHKZTW26XFW,3 - The source is potentially reliable,"",CP3ZZJMQTTK6,4 - The source is somewhat reliable,"",J7JETG7VHPMK,4 - The source is somewhat reliable,"",N7P6PRKRJCTQ,3 - The source is potentially reliable,"",2GKTZAGQYCN4
abf58da9-c08d-442f-883a-4f3cfb006bf6,vaccine-injury-info_20170922T015859.conll.annot,48,2 3 4 5 6,vaccine-injury.info,"Dr Viera Scheibner , PhD",4 - The source is somewhat reliable,"",DXWH4J7X6RGH,4 - The source is somewhat reliable,"",J7JETG7VHPMK,5 - The source is fully reliable,"",ZRN7M74DZ3QK,1 - The source is totally unreliable,"",N7P6PRKRJCTQ,2 - The source is somewhat unreliable,"",64AFFXCKWR7N,3 - The source is potentially reliable,"",4ACJA6QTDYMG,1 - The source is totally unreliable,"",NKJG9Q32MFF2
ac86837c-cde8-48e3-bcde-7ddfdb33fbff,globalresearch-ca_20170312T001802.conll.annot,22,12 13,www.globalresearch.ca,your decision,1 - The source is totally unreliable,"",DXWH4J7X6RGH,2 - The source is somewhat unreliable,"",4QHKZTW26XFW,2 - The source is somewhat unreliable,"",J7JETG7VHPMK,2 - The source is somewhat unreliable,"",ZRN7M74DZ3QK,3 - The source is potentially reliable,"",N7P6PRKRJCTQ,2 - The source is somewhat unreliable,"",NKJG9Q32MFF2,4 - The source is somewhat reliable,"",64AFFXCKWR7N
a7b6e111-d001-431c-afc6-b8d195921216,cdc-gov_20170703T010627.conll.annot,11,1,www.cdc.gov,Research,1 - The source is totally unreliable,"",DXWH4J7X6RGH,5 - The source is fully reliable,"",4QHKZTW26XFW,5 - The source is fully reliable,"",NKJG9Q32MFF2,3 - The source is potentially reliable,"",ZRN7M74DZ3QK,3 - The source is potentially reliable,"",J7JETG7VHPMK,4 - The source is somewhat reliable,"",N7P6PRKRJCTQ,5 - The source is fully reliable,"",2GKTZAGQYCN4
aefd1dba-45c2-4a1e-8bbc-6c51661066fb,nap-edu_20160617T022642.conll.annot,44,3,www.nap.edu,Losonsky,4 - The source is somewhat reliable,"",DXWH4J7X6RGH,3 - The source is potentially reliable,"",4QHKZTW26XFW,3 - The source is potentially reliable,"",ZRN7M74DZ3QK,4 - The source is somewhat reliable,"",NKJG9Q32MFF2,3 - The source is potentially reliable,"",J7JETG7VHPMK,4 - The source is somewhat reliable,"",64AFFXCKWR7N,3 - The source is potentially reliable,"",N7P6PRKRJCTQ
a843bd9c-5343-41ed-8cb2-88715b46de58,Skeptical-Raptor_20170628T161832.conll.annot,10,5,Skeptical Raptor,someone,1 - The source is totally unreliable,"",DXWH4J7X6RGH,1 - The source is totally unreliable,"",4QHKZTW26XFW,2 - The source is somewhat unreliable,"",J7JETG7VHPMK,1 - The source is totally unreliable,"",4ACJA6QTDYMG,2 - The source is somewhat unreliable,"",NKJG9Q32MFF2,1 - The source is totally unreliable,"",ZRN7M74DZ3QK,1 - The source is totally unreliable,"",N7P6PRKRJCTQ
693e3d19-e79f-4d34-a59f-483b215ec8d1,thinktwice-com_20170627T191857.conll.annot,401,6 7 8,www.thinktwice.com,the U.S. government,5 - The source is fully reliable,"",HAYXQNYJXRGJ,4 - The source is somewhat reliable,"",YEKG797EK2HT,2 - The source is somewhat unreliable,"",72TDDMF6WWVT,5 - The source is fully reliable,"",NACGRXX7EPCV,4 - The source is somewhat reliable,"",GK9EVHKJQMGD,3 - The source is potentially reliable,"",MN73CV29YNDD,4 - The source is somewhat reliable,"",J7JETG7VHPMK
a09204b5-8eb4-42b5-8239-978c6f3bb69e,NaturalNews_20170628T201245.conll.annot,18,5 6,NaturalNews,the report,1 - The source is totally unreliable,"",DXWH4J7X6RGH,2 - The source is somewhat unreliable,"",4QHKZTW26XFW,3 - The source is potentially reliable,"",ZRN7M74DZ3QK,3 - The source is potentially reliable,"",J7JETG7VHPMK,2 - The source is somewhat unreliable,"",4ACJA6QTDYMG,2 - The source is somewhat unreliable,"",NKJG9Q32MFF2,2 - The source is somewhat unreliable,"",N7P6PRKRJCTQ
55e1dbf3-91b2-4a51-ac78-88779870084f,nytimes-com_20170309T113837.conll.annot,31,20 21 22 23 24,www.nytimes.com,some families who support vaccines,2 - The source is somewhat unreliable,"",2ME4D2R27FJK,3 - The source is potentially reliable,"",YEKG797EK2HT,3 - The source is potentially reliable,"",72TDDMF6WWVT,3 - The source is potentially reliable,"",MN73CV29YNDD,2 - The source is somewhat unreliable,"",NACGRXX7EPCV,4 - The source is somewhat reliable,"",CP3ZZJMQTTK6,2 - The source is somewhat unreliable,"",J7JETG7VHPMK
a05970b5-0f01-4928-bbb5-beaf85cbf094,NBC-News_20170816T081550.conll.annot,52,20,NBC News,Johnson,3 - The source is potentially reliable,"",DXWH4J7X6RGH,4 - The source is somewhat reliable,"",4QHKZTW26XFW,3 - The source is potentially reliable,"",ZRN7M74DZ3QK,3 - The source is potentially reliable,"",CP3ZZJMQTTK6,2 - The source is somewhat unreliable,"",4ACJA6QTDYMG,5 - The source is fully reliable,"",NKJG9Q32MFF2,3 - The source is potentially reliable,"",J7JETG7VHPMK
a7215f5b-b934-4b08-b528-160c2418f762,Science-Based-Medicine_20170701T065108.conll.annot,67,25 26,Science-Based Medicine,the CDC,5 - The source is fully reliable,"",DXWH4J7X6RGH,5 - The source is fully reliable,"",4QHKZTW26XFW,5 - The source is fully reliable,"",ZRN7M74DZ3QK,4 - The source is somewhat reliable,"",NKJG9Q32MFF2,3 - The source is potentially reliable,"",4ACJA6QTDYMG,5 - The source is fully reliable,"",J7JETG7VHPMK,5 - The source is fully reliable,"",N7P6PRKRJCTQ
a63c81c5-bf94-47fb-b1ec-0ef6547d5420,Stop-Mandatory-Vaccination_20170324T022210.conll.annot,318,7 8,Stop Mandatory Vaccination,the coroner,1 - The source is totally unreliable,"",4QHKZTW26XFW,2 - The source is somewhat unreliable,"",DXWH4J7X6RGH,3 - The source is potentially reliable,"",J7JETG7VHPMK,1 - The source is totally unreliable,"",NKJG9Q32MFF2,3 - The source is potentially reliable,"",ZRN7M74DZ3QK,3 - The source is potentially reliable,"",CP3ZZJMQTTK6,1 - The source is totally unreliable,"",N7P6PRKRJCTQ
a4f8186d-b694-46d2-9bb1-318b71ef7c55,LifeSiteNews_20170611T045238.conll.annot,17,1 2,LifeSiteNews,Newspaper stories,1 - The source is totally unreliable,"",DXWH4J7X6RGH,3 - The source is potentially reliable,"",4QHKZTW26XFW,3 - The source is potentially reliable,"",J7JETG7VHPMK,3 - The source is potentially reliable,"",ZRN7M74DZ3QK,2 - The source is somewhat unreliable,"",NKJG9Q32MFF2,3 - The source is potentially reliable,"",CP3ZZJMQTTK6,2 - The source is somewhat unreliable,"",N7P6PRKRJCTQ
99492b9c-4e48-42a3-b079-d54ab0178deb,news-nationalgeographic-com_20161231T161535.conll.annot,22,24 25 26 27 28,news.nationalgeographic.com,the 2013 National Immunization Survey,5 - The source is fully reliable,"",4QHKZTW26XFW,3 - The source is potentially reliable,"",J7JETG7VHPMK,3 - The source is potentially reliable,"",ZRN7M74DZ3QK,4 - The source is somewhat reliable,"",DXWH4J7X6RGH,4 - The source is somewhat reliable,"",PKAFWTW2AW2G,3 - The source is potentially reliable,"",N7P6PRKRJCTQ,5 - The source is fully reliable,"",4ACJA6QTDYMG
a08a7c0b-5635-47e1-b474-fd52b69fac4f,Respectful-Insolence_20170620T075501.conll.annot,34,4 5,Respectful Insolence,Quackenboss ’,I don't know.,"",DXWH4J7X6RGH,2 - The source is somewhat unreliable,"",ZRN7M74DZ3QK,1 - The source is totally unreliable,"",4QHKZTW26XFW,I don't know.,"",NKJG9Q32MFF2,3 - The source is potentially reliable,"",J7JETG7VHPMK,2 - The source is somewhat unreliable,"",4ACJA6QTDYMG,2 - The source is somewhat unreliable,"",N7P6PRKRJCTQ
a1abcdbf-a815-4922-8f0b-bb9f9e460a36,phac-aspc-gc-ca_20160823T123914.conll.annot,244,3 4,www.phac-aspc.gc.ca,Recent studies,1 - The source is totally unreliable,"",DXWH4J7X6RGH,5 - The source is fully reliable,"",4QHKZTW26XFW,3 - The source is potentially reliable,"",ZRN7M74DZ3QK,3 - The source is potentially reliable,"",J7JETG7VHPMK,I don't know.,"",NKJG9Q32MFF2,4 - The source is somewhat reliable,"",CP3ZZJMQTTK6,3 - The source is potentially reliable,"",N7P6PRKRJCTQ
9e770a46-d451-44e0-a903-dfaf2f6c44f9,Skeptical-Raptor_20170628T161832.conll.annot,15,3,Skeptical Raptor,Grabenstein,3 - The source is potentially reliable,"",DXWH4J7X6RGH,3 - The source is potentially reliable,"",J7JETG7VHPMK,1 - The source is totally unreliable,"",4QHKZTW26XFW,3 - The source is potentially reliable,"",CP3ZZJMQTTK6,2 - The source is somewhat unreliable,"",NKJG9Q32MFF2,2 - The source is somewhat unreliable,"",64AFFXCKWR7N,2 - The source is somewhat unreliable,"",4ACJA6QTDYMG
a4e2d6c6-734b-4f56-b5d5-d7e2adef3b3b,nytimes-com_20161229T124138.conll.annot,126,1 2 3 4,www.nytimes.com,Studies using these systems,2 - The source is somewhat unreliable,"",DXWH4J7X6RGH,5 - The source is fully reliable,"",4QHKZTW26XFW,3 - The source is potentially reliable,"",J7JETG7VHPMK,3 - The source is potentially reliable,"",ZRN7M74DZ3QK,3 - The source is potentially reliable,"",4ACJA6QTDYMG,5 - The source is fully reliable,"",64AFFXCKWR7N,3 - The source is potentially reliable,"",E7KJYCE4PGZX
99d1f144-79b6-4d91-9140-db14243f01b7,Variety_20170614T212541.conll.annot,137,16,Variety,People,1 - The source is totally unreliable,"",DXWH4J7X6RGH,3 - The source is potentially reliable,"",4QHKZTW26XFW,1 - The source is totally unreliable,"",CP3ZZJMQTTK6,1 - The source is totally unreliable,"",ZRN7M74DZ3QK,3 - The source is potentially reliable,"",J7JETG7VHPMK,2 - The source is somewhat unreliable,"",4ACJA6QTDYMG,4 - The source is somewhat reliable,"",N7P6PRKRJCTQ
9d31159d-feb8-4df9-8cb6-f1aa00a9b658,Science-News_20170517T164904.conll.annot,42,2 3,Science News,Most people,1 - The source is totally unreliable,"",DXWH4J7X6RGH,2 - The source is somewhat unreliable,"",J7JETG7VHPMK,2 - The source is somewhat unreliable,"",ZRN7M74DZ3QK,3 - The source is potentially reliable,"",NKJG9Q32MFF2,5 - The source is fully reliable,"",4QHKZTW26XFW,2 - The source is somewhat unreliable,"",4ACJA6QTDYMG,4 - The source is somewhat reliable,"",CP3ZZJMQTTK6
9dc45957-b026-42fd-8098-e2f1215303a6,VaxTruth-org_20170606T065016.conll.annot,138,2 3,VaxTruth.org,Another comment,1 - The source is totally unreliable,"",DXWH4J7X6RGH,1 - The source is totally unreliable,"",4QHKZTW26XFW,2 - The source is somewhat unreliable,"",PKAFWTW2AW2G,1 - The source is totally unreliable,"",NKJG9Q32MFF2,1 - The source is totally unreliable,"",4ACJA6QTDYMG,1 - The source is totally unreliable,"",ZRN7M74DZ3QK,4 - The source is somewhat reliable,"",CP3ZZJMQTTK6
a2743886-ea05-4afe-8766-4e94d4042ad2,nature-com_20170423T083747.conll.annot,107,1 2,www.nature.com,Roberta Kwok,4 - The source is somewhat reliable,"",DXWH4J7X6RGH,5 - The source is fully reliable,"",4QHKZTW26XFW,3 - The source is potentially reliable,"",ZRN7M74DZ3QK,3 - The source is potentially reliable,"",J7JETG7VHPMK,3 - The source is potentially reliable,"",4ACJA6QTDYMG,3 - The source is potentially reliable,"",CP3ZZJMQTTK6,3 - The source is potentially reliable,"",NKJG9Q32MFF2
9eb7b735-0238-4413-8f9a-a6e6769c91bd,WebMD_20160925T143503.conll.annot,1,32,WebMD,researchers,2 - The source is somewhat unreliable,"",DXWH4J7X6RGH,4 - The source is somewhat reliable,"",PKAFWTW2AW2G,5 - The source is fully reliable,"",NKJG9Q32MFF2,3 - The source is potentially reliable,"",ZRN7M74DZ3QK,5 - The source is fully reliable,"",4QHKZTW26XFW,4 - The source is somewhat reliable,"",CP3ZZJMQTTK6,2 - The source is somewhat unreliable,"",4ACJA6QTDYMG
9b3c7366-76ee-46b8-ae2e-22cd3e550db2,NaturalNews_20170628T201245.conll.annot,12,29 30 31 32 33 34 35 36 37,NaturalNews,the study about the unpredictability of the vaccine-transmitted virus,3 - The source is potentially reliable,"",J7JETG7VHPMK,1 - The source is totally unreliable,"",4QHKZTW26XFW,3 - The source is potentially reliable,"",DXWH4J7X6RGH,3 - The source is potentially reliable,"",ZRN7M74DZ3QK,2 - The source is somewhat unreliable,"",NKJG9Q32MFF2,2 - The source is somewhat unreliable,"",4ACJA6QTDYMG,4 - The source is somewhat reliable,"",CP3ZZJMQTTK6
a44c2e6f-e897-4d5c-9ecf-2677e491eb0d,The-People's-Chemist_20170219T051704.conll.annot,54,1 2 3 4 5,The People's Chemist,The Medical Journal of Australia,4 - The source is somewhat reliable,"",DXWH4J7X6RGH,5 - The source is fully reliable,"",4QHKZTW26XFW,5 - The source is fully reliable,"",ZRN7M74DZ3QK,4 - The source is somewhat reliable,"",J7JETG7VHPMK,3 - The source is potentially reliable,"",4ACJA6QTDYMG,3 - The source is potentially reliable,"",CP3ZZJMQTTK6,3 - The source is potentially reliable,"",NKJG9Q32MFF2
a1dd142f-a717-444c-8f89-6b83a0fab6d0,Truth4Dogs_20161026T182655.conll.annot,84,1 2 3 4 5 6 7 8 9,Truth4Dogs,"World-renowned scientists , W. Jean Dodds , DVM ,",5 - The source is fully reliable,"",DXWH4J7X6RGH,5 - The source is fully reliable,"",ZRN7M74DZ3QK,4 - The source is somewhat reliable,"",J7JETG7VHPMK,2 - The source is somewhat unreliable,"",NKJG9Q32MFF2,3 - The source is potentially reliable,"",4ACJA6QTDYMG,5 - The source is fully reliable,"",4QHKZTW26XFW,3 - The source is potentially reliable,"",CP3ZZJMQTTK6
a450dddd-80df-4c03-8de1-c74e7280e4bc,thinktwice-com_20170627T225319.conll.annot,28,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19,www.thinktwice.com,"a study conducted by scientists from the Direct Health 2000 clinic in Eltham , South London , England",3 - The source is potentially reliable,"",DXWH4J7X6RGH,3 - The source is potentially reliable,"",4QHKZTW26XFW,4 - The source is somewhat reliable,"",J7JETG7VHPMK,4 - The source is somewhat reliable,"",ZRN7M74DZ3QK,4 - The source is somewhat reliable,"",4ACJA6QTDYMG,3 - The source is potentially reliable,"",NKJG9Q32MFF2,4 - The source is somewhat reliable,"",CP3ZZJMQTTK6
9fca8f78-381c-46ad-84f2-e1d75eddf4c1,VaxTruth-org_20170606T065016.conll.annot,65,1 2 3 4,VaxTruth.org,Am J Epidemiol .,4 - The source is somewhat reliable,"",DXWH4J7X6RGH,2 - The source is somewhat unreliable,"",4QHKZTW26XFW,2 - The source is somewhat unreliable,"",NKJG9Q32MFF2,2 - The source is somewhat unreliable,"",4ACJA6QTDYMG,3 - The source is potentially reliable,"",J7JETG7VHPMK,3 - The source is potentially reliable,"",ZRN7M74DZ3QK,3 - The source is potentially reliable,"",E7KJYCE4PGZX
9b3f5f93-86d8-4538-8980-1192e08c93fa,Skeptical-Raptor_20170628T161832.conll.annot,247,14 15 16,Skeptical Raptor,the Lord God,3 - The source is potentially reliable,"",DXWH4J7X6RGH,4 - The source is somewhat reliable,"",J7JETG7VHPMK,1 - The source is totally unreliable,"",4QHKZTW26XFW,2 - The source is somewhat unreliable,"",NKJG9Q32MFF2,1 - The source is totally unreliable,"",PKAFWTW2AW2G,4 - The source is somewhat reliable,"",ZRN7M74DZ3QK,2 - The source is somewhat unreliable,"",CP3ZZJMQTTK6
9d199868-f701-4b8c-ae75-4f2c48448699,nap-edu_20160617T022642.conll.annot,25,1,www.nap.edu,Berkower,3 - The source is potentially reliable,"",DXWH4J7X6RGH,3 - The source is potentially reliable,"",J7JETG7VHPMK,5 - The source is fully reliable,"",4QHKZTW26XFW,3 - The source is potentially reliable,"",PKAFWTW2AW2G,2 - The source is somewhat unreliable,"",4ACJA6QTDYMG,4 - The source is somewhat reliable,"",ZRN7M74DZ3QK,5 - The source is fully reliable,"",CP3ZZJMQTTK6
9955555a-1d44-4a18-8e23-381b992b45de,Child-Health-Safety_20170626T115833.conll.annot,366,15,________________Child Health Safety_________________,autistic.I,I don't know.,"",DXWH4J7X6RGH,I don't know.,"",CP3ZZJMQTTK6,3 - The source is potentially reliable,"",4QHKZTW26XFW,1 - The source is totally unreliable,"",J7JETG7VHPMK,1 - The source is totally unreliable,"",NKJG9Q32MFF2,4 - The source is somewhat reliable,"",64AFFXCKWR7N,3 - The source is potentially reliable,"",ZRN7M74DZ3QK
9f2f4596-7521-4f8d-b676-77b4ee1db642,VaxTruth-org_20170606T065016.conll.annot,108,28 29,VaxTruth.org,Dr. Christenson,4 - The source is somewhat reliable,"",DXWH4J7X6RGH,2 - The source is somewhat unreliable,"",4QHKZTW26XFW,4 - The source is somewhat reliable,"",ZRN7M74DZ3QK,4 - The source is somewhat reliable,"",CP3ZZJMQTTK6,1 - The source is totally unreliable,"",NKJG9Q32MFF2,3 - The source is potentially reliable,"",J7JETG7VHPMK,3 - The source is potentially reliable,"",4ACJA6QTDYMG
1ebb80b3-a431-42f6-92e2-eb37564f5257,AGE-OF-AUTISM_20170620T044415.conll.annot,280,1 2 3 4 5,AGE OF AUTISM,Some healthy looking Welsh children,2 - The source is somewhat unreliable,"",GM7WMPEN2H9W,2 - The source is somewhat unreliable,"",TC6999WXZFAN,3 - The source is potentially reliable,"",GK9EVHKJQMGD,1 - The source is totally unreliable,"",4ACJA6QTDYMG,1 - The source is totally unreliable,"",7YG43VN77NW3,2 - The source is somewhat unreliable,"",HAYXQNYJXRGJ,2 - The source is somewhat unreliable,"",NKJG9Q32MFF2
2cbcc015-38f7-4d53-b8ff-01a1eb070c05,unicef-org_20161024T164946.conll.annot,1,5 6,www.unicef.org,the body,3 - The source is potentially reliable,"",GK9EVHKJQMGD,4 - The source is somewhat reliable,"",72TDDMF6WWVT,5 - The source is fully reliable,"",CP3ZZJMQTTK6,2 - The source is somewhat unreliable,"",2ME4D2R27FJK,2 - The source is somewhat unreliable,not clear if it is a body (like an organization) or a physical body.,R463G9WD4FFY,1 - The source is totally unreliable,"",HAYXQNYJXRGJ,2 - The source is somewhat unreliable,"",J7JETG7VHPMK
97e62353-ad74-4be3-95a1-9a55ab6187ba,en-wikipedia-org_20170318T104602.conll.annot,35,6 7 8 9,en.wikipedia.org,Voltaire ( 1742 ),5 - The source is fully reliable,"",DXWH4J7X6RGH,1 - The source is totally unreliable,"",CP3ZZJMQTTK6,4 - The source is somewhat reliable,"",J7JETG7VHPMK,4 - The source is somewhat reliable,"",4ACJA6QTDYMG,5 - The source is fully reliable,"",4QHKZTW26XFW,4 - The source is somewhat reliable,"",NKJG9Q32MFF2,5 - The source is fully reliable,"",ZRN7M74DZ3QK
95a01008-21cb-493b-8aad-86c45aa5eae7,UPMC-&-Pitt-Health-Sciences-News-Blog_20161107T195115.conll.annot,5,14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41,UPMC & Pitt Health Sciences News Blog,"Wilbert van Panhuis , M.D. , Ph.D. , assistant professor of epidemiology at Pitt Public Health and lead investigator for Project Tycho ® , which tracks infectious diseases",4 - The source is somewhat reliable,"",GK9EVHKJQMGD,4 - The source is somewhat reliable,"",J7JETG7VHPMK,5 - The source is fully reliable,"",4QHKZTW26XFW,5 - The source is fully reliable,"",ZRN7M74DZ3QK,5 - The source is fully reliable,"",DXWH4J7X6RGH,5 - The source is fully reliable,"",CP3ZZJMQTTK6,5 - The source is fully reliable,"",NKJG9Q32MFF2
97a13fe4-46ff-48f2-baee-6237ec4760b6,nature-com_20170423T083747.conll.annot,73,23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44,www.nature.com,"Pier Luigi Lopalco , head of the vaccine-preventable-diseases programme at the European Centre for Disease Prevention and Control in Solna , Sweden",5 - The source is fully reliable,"",DXWH4J7X6RGH,5 - The source is fully reliable,"",4QHKZTW26XFW,4 - The source is somewhat reliable,"",J7JETG7VHPMK,5 - The source is fully reliable,"",PKAFWTW2AW2G,4 - The source is somewhat reliable,"",NKJG9Q32MFF2,5 - The source is fully reliable,"",ZRN7M74DZ3QK,2 - The source is somewhat unreliable,"",4ACJA6QTDYMG
9b15ee57-a9d7-4be5-ae90-c3215379634a,Respectful-Insolence_20170620T075501.conll.annot,34,4 5,Respectful Insolence,Quackenboss ’,2 - The source is somewhat unreliable,"",DXWH4J7X6RGH,1 - The source is totally unreliable,"",ZRN7M74DZ3QK,2 - The source is somewhat unreliable,"",CP3ZZJMQTTK6,3 - The source is potentially reliable,"",J7JETG7VHPMK,2 - The source is somewhat unreliable,"",4ACJA6QTDYMG,I don't know.,"",NKJG9Q32MFF2,1 - The source is totally unreliable,"",4QHKZTW26XFW
367c48f8-b6c8-44ca-adfd-fcf55a639162,Stop-Mandatory-Vaccination_20170324T022210.conll.annot,1,26 27,Stop Mandatory Vaccination,Kelly Jo,I don't know.,"",YEKG797EK2HT,1 - The source is totally unreliable,"",72TDDMF6WWVT,3 - The source is potentially reliable,Don't know who this person is or their credentials,R463G9WD4FFY,1 - The source is totally unreliable,"",HAYXQNYJXRGJ,3 - The source is potentially reliable,"",CP3ZZJMQTTK6,2 - The source is somewhat unreliable,"",GK9EVHKJQMGD,1 - The source is totally unreliable,"",4QHKZTW26XFW
